iterID,x1,x2,x3,x4,x5,x6,ParetoFamily,Pareto_f1,Pareto_f2
1,0.9710139901020008,0.27313926865245186,0.3733487103077196,0.5522098315959287,0.3850342917848897,0.22684668179527703,4,202.58352787887787,-8.995243883626614
1,0.9659241477714787,0.4038543283609747,0.830988529499972,0.5423708892080046,0.551044824522689,1.0,4,181.20865288357803,-6.075316849758025
1,0.9023926539252871,0.8140336106931348,0.5246270130198272,0.47323731158236426,0.3078678024847791,0.5725217576952641,4,175.51924157449275,-4.263751781315932
1,0.8936761932720568,0.8198252417156812,0.5185779736926535,0.4727553236443558,0.3092800711250735,0.575627927017764,4,156.26607143276277,-2.0527272497361366
1,0.8877408976745921,0.823768934399881,0.514459004088384,0.4724271238164322,0.3102417265694849,0.5777430094850934,4,142.62181704917472,-0.31151535135938957
1,0.8825168043692435,0.4304567578410205,0.520511375166757,0.5034112380596104,0.3560996257323209,0.5321073192854966,4,136.49325987729873,1.4233426767172261
1,0.878642551156188,0.8298143085541642,0.5081449440482363,0.47192401900679054,0.3117158695706022,0.5809852664016627,4,122.47480504683288,2.7267076806822104
1,0.8754357325123223,0.8319450713810014,0.5059194797383999,0.4717466938323631,0.3122354485127918,0.582128037773057,4,116.0295150837595,3.90456313914666
1,0.8728999986989212,0.8336299335289389,0.5041597341064589,0.47160647715948606,0.31264629615924716,0.583031663555879,4,111.3200800033252,4.875665542294968
1,0.8693233834695661,0.8360064067951112,0.5016776387880432,0.4714087036057435,0.3132257907187672,0.5843062144252954,4,105.40209501407791,6.305243566481977
1,0.8662110005233943,0.838074422052934,0.4995177108549501,0.47123660037506326,0.31373006888926946,0.5854153330012725,4,101.07665463643909,7.606342231046426
1,0.8678371063389673,0.8660737850500383,0.5517380797878582,0.4634693334674387,0.25417665866677425,0.5374952180847723,10,93.2511218825878,7.942072985871619
1,0.8699991727434732,0.9002390558404509,0.5736429196624361,0.45112611651136625,0.20724462844978514,0.5441468829740181,10,93.58940292568285,8.81878826553833
1,0.8726998094623366,0.9429148888371689,0.6010042508236004,0.4357082066493019,0.1486218387747451,0.5524554762734819,10,95.06131542586,11.174130113559642
1,0.874173526636801,0.9662027703884138,0.6159351237421111,0.42729476903314234,0.11663182273309294,0.5569894132356558,10,96.27377027709528,13.074408733836265
1,0.8755381995593784,0.987767519668562,0.6297612216769071,0.4195038640348752,0.08700883302970913,0.5611878721476924,10,97.6152996060487,15.232955628979667
1,0.8561603334768703,0.3837226678021536,0.48053711263837556,0.6025763410567246,0.5473187314938919,0.45857385016288554,7,117.10693655163332,23.982774796910604
1,0.8548531434955363,0.38128304966470744,0.4785846955499851,0.6076595288986921,0.5570673110458876,0.4547677088416324,7,117.45702316257234,25.510038710522053
1,0.8530962368143835,0.37800412199057803,0.4759605822413063,0.6144915019161059,0.5701697252253266,0.44965212869474563,7,118.16164094417155,27.56234720695693
1,0.8502820323099768,0.3727519517249924,0.47175729041449593,0.6254349227852078,0.5911571079918303,0.4414580175069067,7,119.81368693680375,30.81701347263362
1,0.8480675361014266,0.36861902139900293,0.46844972204150614,0.6340462955497835,0.6076720696767526,0.4350100752448952,7,121.51876154461713,33.320017340598994
1,0.671882645752274,0.08635281556550935,0.538408854021673,0.9202506914246197,0.972674296353772,0.5687401488126143,7,104.20198761910635,30.981585381283395
1,0.6753467127027192,0.9373360065938486,0.5580550391496172,0.9255462526109969,0.9505748585268791,0.6468909567900413,16,99.97287498204663,31.341634939988893
1,0.6716319923290757,0.9251420900133531,0.5496930654062124,0.927003627789155,0.9522118337965538,0.6798390487109447,16,92.69959698207846,31.086058531795928
1,0.6702671747217437,0.9206619487436416,0.5466208102028273,0.9275390789412125,0.9528132714408705,0.6919444379350432,16,90.24169478968642,31.053140765105454
1,0.6672023150681365,0.9106012606735041,0.5397216971141223,0.9287414979484133,0.9541638709351353,0.7191285237973851,16,85.28478625361294,31.10517900420986
1,0.6638362819321382,0.8995519425178846,0.5321446313133277,0.9300620746400178,0.9556471893134526,0.7489838986354392,16,80.91304876023956,31.372768079783583
